first_name,last_name,email,gender,date,subject_area,seminar_h,case_studies,label
Minette,Chesterman,mchestermanns@comsenz.com,Female,10/24/2021,business administration,18,14,yes
Tricia,Lanham,tlanhamnt@myspace.com,Female,2/10/2022,computer science,29,7,yes
Edd,Nelhams,enelhamsnu@squarespace.com,Male,10/1/2021,computer science,33,5,yes
Lynett,Stailey,lstaileynv@aol.com,Female,11/18/2021,computer science,22,6,yes
Galvan,Miall,gmiallnw@businesswire.com,Male,5/9/2022,computer science,30,6,yes
Cicily,Heel,cheelnx@miitbeian.gov.cn,Female,4/22/2022,mathematics,17,14,yes
Jamison,Treske,jtreskeny@linkedin.com,Male,4/5/2022,computer science,21,7,yes
Kylie,O'Nion,konionnz@google.co.uk,Male,8/25/2021,mathematics,25,7,yes
Norbie,Sherreard,nsherreardo0@businessinsider.com,Male,9/27/2021,business administration,36,8,yes
Ring,Shuttle,rshuttleo1@blogtalkradio.com,Male,1/20/2022,computer science,30,10,yes
Dredi,Mc Gorley,dmcgorleyo2@barnesandnoble.com,Female,10/1/2021,computer science,37,6,yes
Rickard,De Pero,rdeperoo3@people.com.cn,Male,9/12/2021,computer science,17,11,yes
Kerrie,Gullis,kgulliso4@mapquest.com,Female,7/22/2021,computer science,26,9,yes
Wit,Oldcote,woldcoteo5@e-recht24.de,Male,12/19/2021,computer science,24,5,yes
Micky,Woolaghan,mwoolaghano6@eventbrite.com,Male,8/5/2021,computer science,38,7,yes
Guillemette,Chavez,gchavezo7@weibo.com,Female,7/31/2021,mathematics,27,12,yes
Penni,Brewins,pbrewinso8@latimes.com,Female,11/26/2021,business administration,17,6,yes
Lori,Durtnel,ldurtnelo9@vk.com,Female,12/28/2021,mathematics,39,12,yes
Whitney,Shambrook,wshambrookoa@sogou.com,Male,4/6/2022,computer science,31,9,yes
Amandi,Kerner,akernerob@linkedin.com,Female,9/11/2021,mathematics,31,10,yes
Claire,Wichard,cwichardoc@japanpost.jp,Male,10/26/2021,computer science,18,12,yes
Jewelle,Scutching,jscutchingod@cnn.com,Female,12/19/2021,computer science,27,5,yes
Linnet,Seiler,lseileroe@jiathis.com,Female,2/15/2022,mathematics,25,9,yes
Ramonda,Tarpey,rtarpeyof@nps.gov,Female,6/18/2022,computer science,19,13,yes
Lucky,Mazzey,lmazzeyog@google.com,Female,7/7/2022,computer science,39,12,yes
Rosalia,Forrester,rforresteroh@ehow.com,Female,1/7/2022,business administration,36,7,yes
Anastasia,Lerven,alervenoi@com.com,Female,12/31/2021,mathematics,29,14,yes
Erny,Frango,efrangooj@people.com.cn,Male,4/27/2022,computer science,24,5,yes
Budd,Yourell,byourellok@usatoday.com,Male,4/30/2022,computer science,28,7,yes
Jilli,Gallacher,jgallacherol@cbslocal.com,Female,1/14/2022,mathematics,27,5,yes
Harry,Marchant,hmarchantom@naver.com,Male,7/14/2021,mathematics,27,8,yes
Zita,Eichmann,zeichmannon@sciencedaily.com,Female,10/21/2021,business administration,34,7,yes
Mayne,Zanuciolii,mzanucioliioo@i2i.jp,Male,1/7/2022,computer science,27,7,yes
Wenda,Knocker,wknockerop@goodreads.com,Female,11/9/2021,computer science,40,10,yes
Lee,Breeze,lbreezeoq@cloudflare.com,Male,11/20/2021,business administration,33,8,yes
Avram,Scotti,ascottior@histats.com,Male,5/15/2022,business administration,34,14,yes
Christel,Larkings,clarkingsos@usa.gov,Other,2/9/2022,business administration,18,9,yes
Fowler,Perton,fpertonot@t-online.de,Male,3/12/2022,computer science,32,5,yes
Corinne,Whorton,cwhortonou@mit.edu,Female,1/16/2022,business administration,39,5,yes
Willy,Mityukov,wmityukovov@hc360.com,Female,4/21/2022,mathematics,31,12,yes
Chickie,Blench,cblenchow@mashable.com,Female,9/11/2021,mathematics,40,14,yes
Garvey,McGrotty,gmcgrottyox@sohu.com,Male,11/11/2021,mathematics,27,12,yes
Bethany,Dellenbrook,bdellenbrookoy@narod.ru,Female,2/7/2022,computer science,33,9,yes
Jobi,Stanlake,jstanlakeoz@examiner.com,Female,12/31/2021,business administration,27,10,yes
Vinnie,Drillot,vdrillotp0@newyorker.com,Male,8/3/2021,business administration,27,6,yes
Katharyn,Simmonett,ksimmonettp1@linkedin.com,Female,4/19/2022,computer science,27,7,yes
Zeb,Hazard,zhazardp2@altervista.org,Male,2/21/2022,business administration,40,11,yes
Adrea,Edinboro,aedinborop3@time.com,Female,6/1/2022,mathematics,34,12,yes
Mirabel,Stowell,mstowellp4@google.co.jp,Female,2/6/2022,computer science,23,8,yes
Jordain,Vedikhov,jvedikhovp5@ftc.gov,Female,3/27/2022,mathematics,28,10,yes
Berti,Lancett,blancettp6@ow.ly,Female,3/19/2022,mathematics,39,12,yes
Gustavo,Rackam,grackamp7@behance.net,Male,7/4/2022,computer science,25,10,yes
Bern,Tierny,btiernyp8@cmu.edu,Male,11/18/2021,business administration,39,13,yes
Lefty,O'Cullen,locullenp9@etsy.com,Male,6/20/2022,mathematics,25,7,yes
Morgan,Grosvener,mgrosvenerpa@free.fr,Male,2/17/2022,mathematics,32,9,yes
Ody,Manger,omangerpb@virginia.edu,Male,7/13/2021,business administration,37,10,yes
Darell,Du Plantier,dduplantierpc@cocolog-nifty.com,Female,8/11/2021,mathematics,40,6,yes
Peta,Whilde,pwhildepd@hugedomains.com,Female,4/2/2022,business administration,19,12,yes
Teri,Sutherington,tsutheringtonpe@apache.org,Female,10/27/2021,mathematics,28,5,yes
Dur,Brigshaw,dbrigshawpf@jimdo.com,Male,11/25/2021,mathematics,39,5,yes
Granny,Dowse,gdowsepg@google.cn,Male,6/13/2022,mathematics,34,9,yes
Cherilyn,Mapston,cmapstonph@salon.com,Other,12/23/2021,mathematics,30,12,yes
Norbert,Chatres,nchatrespi@imgur.com,Other,7/30/2021,computer science,36,7,yes
Ninette,Burras,nburraspj@bluehost.com,Female,11/12/2021,computer science,17,5,yes
Joanna,Morteo,jmorteopk@sfgate.com,Female,12/5/2021,computer science,35,6,yes
Chadd,Fantham,cfanthampl@exblog.jp,Male,3/26/2022,mathematics,32,5,yes
Rosalinde,D'Antonio,rdantoniopm@goo.ne.jp,Female,10/1/2021,business administration,38,8,yes
Gianina,Foggarty,gfoggartypn@xing.com,Female,3/2/2022,computer science,27,12,yes
Glyn,Chantrell,gchantrellpo@constantcontact.com,Male,1/17/2022,mathematics,23,14,yes
Jaynell,Dimnage,jdimnagepp@yahoo.com,Female,6/30/2022,computer science,24,11,yes
Jesselyn,de Clerq,jdeclerqpq@springer.com,Female,4/16/2022,computer science,24,13,yes
Sula,Condie,scondiepr@webeden.co.uk,Female,4/27/2022,business administration,21,10,yes
Lianna,Treslove,ltresloveps@cnet.com,Female,8/3/2021,business administration,30,12,yes
Janith,Venus,jvenuspt@examiner.com,Female,12/1/2021,computer science,27,13,yes
Ange,Galvan,agalvanpu@moonfruit.com,Male,7/18/2021,mathematics,21,9,yes
Sandye,Kinsman,skinsmanpv@furl.net,Female,6/15/2022,computer science,22,12,yes
Florri,Machan,fmachanpw@wordpress.org,Female,3/8/2022,computer science,22,14,yes
Michale,Gadman,mgadmanpx@1und1.de,Other,8/25/2021,business administration,25,10,yes
Sayre,Matterson,smattersonpy@exblog.jp,Female,5/27/2022,computer science,39,6,yes
Augie,Poynzer,apoynzerpz@smugmug.com,Male,3/9/2022,computer science,18,11,yes
Ekaterina,McGeachy,emcgeachyq0@google.cn,Female,5/14/2022,computer science,17,9,yes
Worthington,Whisker,wwhiskerq1@reuters.com,Male,11/5/2021,computer science,34,9,yes
Kellen,Petley,kpetleyq2@ask.com,Male,11/10/2021,mathematics,19,12,yes
Chilton,Ticic,cticicq3@ted.com,Male,12/27/2021,business administration,28,7,yes
Clio,McAsgill,cmcasgillq4@wikispaces.com,Female,3/23/2022,mathematics,19,8,yes
Darrin,Brechin,dbrechinq5@squarespace.com,Male,1/4/2022,mathematics,31,8,yes
Faulkner,Nagle,fnagleq6@state.tx.us,Male,7/26/2021,mathematics,34,11,yes
Christen,Meneghelli,cmeneghelliq7@yale.edu,Female,7/17/2021,mathematics,22,10,yes
Netta,Hamments,nhammentsq8@mlb.com,Female,2/5/2022,mathematics,33,14,yes
Stanislaus,Edmundson,sedmundsonq9@cnet.com,Male,5/12/2022,mathematics,18,9,yes
Tris,Wardall,twardallqa@paypal.com,Male,1/6/2022,business administration,19,12,yes
Corby,Dysart,cdysartqb@miitbeian.gov.cn,Male,5/6/2022,business administration,24,14,yes
Kahaleel,Walch,kwalchqc@youtube.com,Other,1/9/2022,mathematics,40,10,yes
Arv,McMurraya,amcmurrayaqd@amazon.co.jp,Male,10/8/2021,mathematics,39,14,yes
Graham,Gye,ggyeqe@wordpress.com,Male,3/7/2022,business administration,20,6,yes
Giovanni,Paget,gpagetqf@narod.ru,Male,6/18/2022,mathematics,29,12,yes
Claudia,Trevain,ctrevainqg@hugedomains.com,Female,3/29/2022,computer science,28,7,yes
Sybila,Goodbanne,sgoodbanneqh@huffingtonpost.com,Female,11/25/2021,business administration,40,9,yes
Addi,Moulson,amoulsonqi@twitpic.com,Female,1/5/2022,computer science,26,13,yes
Miles,Hardwidge,mhardwidgeqj@edublogs.org,Other,7/12/2022,business administration,33,14,yes
Wat,Leil,wleilqk@admin.ch,Male,1/22/2022,mathematics,24,13,yes
Fionna,Halfhyde,fhalfhydeql@example.com,Female,7/17/2021,business administration,32,7,yes
Paxton,Palfreeman,ppalfreemanqm@umn.edu,Other,11/11/2021,mathematics,22,5,yes
Moses,Fulcher,mfulcherqn@1und1.de,Male,6/2/2022,business administration,25,9,yes
Hedda,Bonnar,hbonnarqo@woothemes.com,Female,8/4/2021,business administration,38,13,yes
Daffy,Dacks,ddacksqp@slashdot.org,Female,11/16/2021,mathematics,24,10,yes
Tadeas,Filipchikov,tfilipchikovqq@statcounter.com,Male,12/3/2021,mathematics,32,14,yes
Charlotta,Peaker,cpeakerqr@imageshack.us,Female,11/13/2021,business administration,30,9,yes
Renae,Roberto,rrobertoqs@yellowpages.com,Female,2/7/2022,computer science,40,8,yes
Sterling,Alyoshin,salyoshinqt@berkeley.edu,Male,2/16/2022,mathematics,32,13,yes
Pietra,De Goey,pdegoeyqu@ucla.edu,Other,4/6/2022,computer science,27,9,yes
Violetta,Clements,vclementsqv@uiuc.edu,Female,10/17/2021,business administration,21,14,yes
Dwayne,Crampsy,dcrampsyqw@yolasite.com,Male,9/29/2021,mathematics,22,11,yes
Ringo,Leete,rleeteqx@sourceforge.net,Other,5/19/2022,computer science,27,6,yes
Jeannine,Richel,jrichelqy@jiathis.com,Other,9/4/2021,mathematics,20,8,yes
Nell,Sustins,nsustinsqz@squarespace.com,Female,1/24/2022,mathematics,35,7,yes
Maiga,Candlin,mcandlinr0@rambler.ru,Female,5/24/2022,mathematics,20,13,yes
Hodge,Perse,hperser1@so-net.ne.jp,Male,2/27/2022,business administration,34,9,yes
Any,Durston,adurstonr2@smugmug.com,Male,12/29/2021,business administration,39,6,yes
Heloise,Matusovsky,hmatusovskyr3@paypal.com,Female,2/7/2022,computer science,35,11,yes
Jorry,Biskupek,jbiskupekr4@sitemeter.com,Female,11/18/2021,mathematics,32,14,yes
Packston,Meldon,pmeldonr5@biglobe.ne.jp,Male,9/1/2021,computer science,31,5,yes
Lowell,O'Towey,lotoweyr6@va.gov,Male,1/28/2022,computer science,17,9,yes
Timmie,Cavalier,tcavalierr7@yahoo.com,Male,11/17/2021,computer science,23,9,yes
Avivah,Tonkin,atonkinr8@dmoz.org,Other,1/25/2022,computer science,27,9,yes
Almire,Christophers,achristophersr9@ftc.gov,Female,10/15/2021,business administration,30,6,yes
Ailis,Pellman,apellmanra@parallels.com,Female,8/25/2021,computer science,33,12,yes
Esra,Blonden,eblondenrb@google.de,Male,1/1/2022,computer science,34,11,yes
Arliene,Frise,afriserc@symantec.com,Female,7/27/2021,computer science,22,13,yes
Tabbi,Eton,tetonrd@hao123.com,Female,11/1/2021,computer science,21,11,yes
Dunstan,Hanaby,dhanabyre@t.co,Male,1/6/2022,business administration,38,14,yes
Genna,Penberthy,gpenberthyrf@joomla.org,Female,9/18/2021,business administration,17,14,yes
Suzette,Torel,storelrg@imgur.com,Female,1/30/2022,computer science,35,5,yes
Townsend,Vakhonin,tvakhoninrh@over-blog.com,Male,5/16/2022,business administration,38,10,yes
Kelvin,Donaghy,kdonaghyri@ft.com,Male,4/3/2022,mathematics,33,13,yes
Matthias,McGown,mmcgownrj@hc360.com,Male,9/14/2021,business administration,37,5,yes
Iorgo,Gobert,igobertrk@pagesperso-orange.fr,Male,7/8/2022,business administration,39,10,yes
Dorie,Truckell,dtruckellrl@amazon.com,Female,1/27/2022,business administration,21,13,yes
Gar,Schuck,gschuckrm@drupal.org,Male,10/25/2021,computer science,28,13,yes
Dinah,Allsebrook,dallsebrookrn@redcross.org,Female,11/11/2021,computer science,22,9,yes
Isidore,Hessay,ihessayro@cbslocal.com,Male,11/10/2021,business administration,40,5,yes
Raynor,Kleinplac,rkleinplacrp@toplist.cz,Male,10/26/2021,business administration,27,6,yes
Efren,Meatcher,emeatcherrq@shinystat.com,Male,7/14/2021,mathematics,30,7,yes
Ange,Bottrill,abottrillrr@ftc.gov,Male,8/23/2021,mathematics,37,13,yes
